UNIXTime,Data,Time,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1483005639,12/29/2016 12:00:00 AM,00:00:39,39,30.36,69,188.6,5.62,06:56:00,17:53:00
1483005349,12/28/2016 12:00:00 AM,23:55:49,39,30.36,71,165.71,7.87,06:56:00,17:52:00
1483005051,12/28/2016 12:00:00 AM,23:50:51,40,30.36,76,206.83,7.87,06:56:00,17:52:00
1483004750,12/28/2016 12:00:00 AM,23:45:50,40,30.36,81,167.32,4.5,06:56:00,17:52:00
1483004449,12/28/2016 12:00:00 AM,23:40:49,40,30.36,86,168.55,9,06:56:00,17:52:00
1483004139,12/28/2016 12:00:00 AM,23:35:39,40,30.36,91,195.92,5.62,06:56:00,17:52:00
1483003853,12/28/2016 12:00:00 AM,23:30:53,40,30.36,97,171.06,9,06:56:00,17:52:00
1483003550,12/28/2016 12:00:00 AM,23:25:50,40,30.37,98,154.96,5.62,06:56:00,17:52:00
1483003250,12/28/2016 12:00:00 AM,23:20:50,41,30.36,99,159.66,5.62,06:56:00,17:52:00
1483002952,12/28/2016 12:00:00 AM,23:15:52,41,30.36,100,162.65,6.75,06:56:00,17:52:00
1483002640,12/28/2016 12:00:00 AM,23:10:40,41,30.37,100,145.26,6.75,06:56:00,17:52:00
1483002349,12/28/2016 12:00:00 AM,23:05:49,42,30.37,100,158.93,6.75,06:56:00,17:52:00
1483002049,12/28/2016 12:00:00 AM,23:00:49,42,30.37,100,169.61,6.75,06:56:00,17:52:00
1483001750,12/28/2016 12:00:00 AM,22:55:50,42,30.37,100,160.31,7.87,06:56:00,17:52:00
1483001450,12/28/2016 12:00:00 AM,22:50:50,42,30.37,100,138.13,6.75,06:56:00,17:52:00
1483001142,12/28/2016 12:00:00 AM,22:45:42,41,30.37,100,167.33,10.12,06:56:00,17:52:00
1483000849,12/28/2016 12:00:00 AM,22:40:49,41,30.37,100,178.78,9,06:56:00,17:52:00
1483000540,12/28/2016 12:00:00 AM,22:35:40,41,30.37,99,155.8,6.75,06:56:00,17:52:00
1483000252,12/28/2016 12:00:00 AM,22:30:52,41,30.38,99,192.53,5.62,06:56:00,17:52:00
1482999949,12/28/2016 12:00:00 AM,22:25:49,41,30.37,99,169.21,9,06:56:00,17:52:00
1482999650,12/28/2016 12:00:00 AM,22:20:50,41,30.37,99,169.39,10.12,06:56:00,17:52:00
1482999349,12/28/2016 12:00:00 AM,22:15:49,41,30.37,98,174.66,6.75,06:56:00,17:52:00
1482999039,12/28/2016 12:00:00 AM,22:10:39,41,30.38,98,160.77,6.75,06:56:00,17:52:00
1482998765,12/28/2016 12:00:00 AM,22:06:05,40,30.38,96,151.73,7.87,06:56:00,17:52:00
1482998442,12/28/2016 12:00:00 AM,22:00:42,40,30.38,96,154.71,5.62,06:56:00,17:52:00
1482998149,12/28/2016 12:00:00 AM,21:55:49,40,30.37,95,152.31,7.87,06:56:00,17:52:00
1482997839,12/28/2016 12:00:00 AM,21:50:39,40,30.38,93,154.67,6.75,06:56:00,17:52:00
1482997550,12/28/2016 12:00:00 AM,21:45:50,40,30.38,91,162.56,4.5,06:56:00,17:52:00
1482997250,12/28/2016 12:00:00 AM,21:40:50,40,30.38,89,197.7,3.37,06:56:00,17:52:00
1482996951,12/28/2016 12:00:00 AM,21:35:51,40,30.38,85,150.44,6.75,06:56:00,17:52:00
1482996650,12/28/2016 12:00:00 AM,21:30:50,40,30.38,81,171.7,3.37,06:56:00,17:52:00
1482996339,12/28/2016 12:00:00 AM,21:25:39,40,30.38,75,174.59,4.5,06:56:00,17:52:00
1482996049,12/28/2016 12:00:00 AM,21:20:49,40,30.38,68,159.59,9,06:56:00,17:52:00
1482995749,12/28/2016 12:00:00 AM,21:15:49,39,30.38,71,146.4,6.75,06:56:00,17:52:00
1482995441,12/28/2016 12:00:00 AM,21:10:41,40,30.38,76,140.45,7.87,06:56:00,17:52:00
1482995150,12/28/2016 12:00:00 AM,21:05:50,40,30.38,73,184.1,10.12,06:56:00,17:52:00
1482994839,12/28/2016 12:00:00 AM,21:00:39,40,30.38,76,132.63,6.75,06:56:00,17:52:00
1482994550,12/28/2016 12:00:00 AM,20:55:50,40,30.38,77,123.85,6.75,06:56:00,17:52:00
1482994250,12/28/2016 12:00:00 AM,20:50:50,40,30.38,75,170.26,6.75,06:56:00,17:52:00
1482993950,12/28/2016 12:00:00 AM,20:45:50,40,30.38,74,157.89,9,06:56:00,17:52:00
1482993650,12/28/2016 12:00:00 AM,20:40:50,40,30.38,79,158.24,7.87,06:56:00,17:52:00
1482993351,12/28/2016 12:00:00 AM,20:35:51,40,30.38,83,191.84,7.87,06:56:00,17:52:00
1482993050,12/28/2016 12:00:00 AM,20:30:50,41,30.38,87,188.53,9,06:56:00,17:52:00
1482992740,12/28/2016 12:00:00 AM,20:25:40,41,30.38,88,176.91,3.37,06:56:00,17:52:00
1482992450,12/28/2016 12:00:00 AM,20:20:50,41,30.38,89,152.86,4.5,06:56:00,17:52:00
1482992139,12/28/2016 12:00:00 AM,20:15:39,41,30.37,91,124.1,2.25,06:56:00,17:52:00
1482991849,12/28/2016 12:00:00 AM,20:10:49,41,30.37,96,166.43,3.37,06:56:00,17:52:00
1482991550,12/28/2016 12:00:00 AM,20:05:50,41,30.37,101,143.73,5.62,06:56:00,17:52:00
1482991240,12/28/2016 12:00:00 AM,20:00:40,41,30.37,101,167.65,6.75,06:56:00,17:52:00
1482990951,12/28/2016 12:00:00 AM,19:55:51,42,30.37,101,173.81,7.87,06:56:00,17:52:00
1482990639,12/28/2016 12:00:00 AM,19:50:39,42,30.37,102,145.52,10.12,06:56:00,17:52:00
1482990343,12/28/2016 12:00:00 AM,19:45:43,43,30.37,102,153.44,10.12,06:56:00,17:52:00
1482990050,12/28/2016 12:00:00 AM,19:40:50,43,30.37,102,157.71,6.75,06:56:00,17:52:00
1482989740,12/28/2016 12:00:00 AM,19:35:40,43,30.37,102,137.15,9,06:56:00,17:52:00
1482989449,12/28/2016 12:00:00 AM,19:30:49,43,30.37,102,71.96,3.37,06:56:00,17:52:00
1482989149,12/28/2016 12:00:00 AM,19:25:49,43,30.37,102,105.92,5.62,06:56:00,17:52:00
1482988840,12/28/2016 12:00:00 AM,19:20:40,42,30.36,101,141.52,3.37,06:56:00,17:52:00
1482988549,12/28/2016 12:00:00 AM,19:15:49,42,30.36,101,179.04,5.62,06:56:00,17:52:00
1482988239,12/28/2016 12:00:00 AM,19:10:39,43,30.36,101,140.05,4.5,06:56:00,17:52:00
1482987940,12/28/2016 12:00:00 AM,19:05:40,43,30.36,101,136.54,2.25,06:56:00,17:52:00
1482987650,12/28/2016 12:00:00 AM,19:00:50,43,30.36,101,119.44,9,06:56:00,17:52:00
1482987350,12/28/2016 12:00:00 AM,18:55:50,43,30.36,101,127.03,4.5,06:56:00,17:52:00
1482987040,12/28/2016 12:00:00 AM,18:50:40,43,30.36,101,47.35,4.5,06:56:00,17:52:00
1482986750,12/28/2016 12:00:00 AM,18:45:50,44,30.36,101,68.13,3.37,06:56:00,17:52:00
1482986449,12/28/2016 12:00:00 AM,18:40:49,44,30.36,101,119.43,2.25,06:56:00,17:52:00
1482986140,12/28/2016 12:00:00 AM,18:35:40,44,30.36,101,106.93,4.5,06:56:00,17:52:00
1482985849,12/28/2016 12:00:00 AM,18:30:49,44,30.36,101,125.88,4.5,06:56:00,17:52:00
1482985552,12/28/2016 12:00:00 AM,18:25:52,44,30.36,101,35.21,3.37,06:56:00,17:52:00
1482985250,12/28/2016 12:00:00 AM,18:20:50,44,30.35,101,146.59,6.75,06:56:00,17:52:00
1482984949,12/28/2016 12:00:00 AM,18:15:49,45,30.35,101,106.9,3.37,06:56:00,17:52:00
1482984641,12/28/2016 12:00:00 AM,18:10:41,45,30.35,101,142.96,5.62,06:56:00,17:52:00
1482984349,12/28/2016 12:00:00 AM,18:05:49,45,30.36,101,123.26,6.75,06:56:00,17:52:00
1482984040,12/28/2016 12:00:00 AM,18:00:40,45,30.36,101,80.09,4.5,06:56:00,17:52:00
1482983752,12/28/2016 12:00:00 AM,17:55:52,45,30.35,101,34.87,6.75,06:56:00,17:52:00
1482983456,12/28/2016 12:00:00 AM,17:50:56,45,30.35,101,72.21,5.62,06:56:00,17:52:00
1482983143,12/28/2016 12:00:00 AM,17:45:43,46,30.35,101,98.77,3.37,06:56:00,17:52:00
1482982849,12/28/2016 12:00:00 AM,17:40:49,46,30.35,100,119.76,9,06:56:00,17:52:00
1482982540,12/28/2016 12:00:00 AM,17:35:40,46,30.35,100,69.17,5.62,06:56:00,17:52:00
1482982250,12/28/2016 12:00:00 AM,17:30:50,46,30.35,100,126.4,7.87,06:56:00,17:52:00
1482981949,12/28/2016 12:00:00 AM,17:25:49,47,30.35,100,41.4,5.62,06:56:00,17:52:00
1482981649,12/28/2016 12:00:00 AM,17:20:49,47,30.34,100,84.62,5.62,06:56:00,17:52:00
1482981350,12/28/2016 12:00:00 AM,17:15:50,47,30.34,100,72.36,6.75,06:56:00,17:52:00
1482981079,12/28/2016 12:00:00 AM,17:11:19,47,30.34,100,58.76,5.62,06:56:00,17:52:00
1482980749,12/28/2016 12:00:00 AM,17:05:49,47,30.34,99,104.08,1.12,06:56:00,17:52:00
1482980439,12/28/2016 12:00:00 AM,17:00:39,48,30.34,99,54.46,7.87,06:56:00,17:52:00
1482980155,12/28/2016 12:00:00 AM,16:55:55,48,30.34,98,83.25,4.5,06:56:00,17:52:00
1482979850,12/28/2016 12:00:00 AM,16:50:50,48,30.34,98,89.03,5.62,06:56:00,17:52:00
1482979549,12/28/2016 12:00:00 AM,16:45:49,48,30.34,97,130.53,5.62,06:56:00,17:52:00
1482979249,12/28/2016 12:00:00 AM,16:40:49,49,30.34,96,97.12,4.5,06:56:00,17:52:00
1482978952,12/28/2016 12:00:00 AM,16:35:52,49,30.34,94,130.59,7.87,06:56:00,17:52:00
1482978640,12/28/2016 12:00:00 AM,16:30:40,48,30.34,96,157.01,6.75,06:56:00,17:52:00
1482978350,12/28/2016 12:00:00 AM,16:25:50,48,30.34,95,133.15,7.87,06:56:00,17:52:00
1482978042,12/28/2016 12:00:00 AM,16:20:42,48,30.34,96,75.34,4.5,06:56:00,17:52:00
1482977750,12/28/2016 12:00:00 AM,16:15:50,47,30.34,99,145.04,2.25,06:56:00,17:52:00
1482977440,12/28/2016 12:00:00 AM,16:10:40,47,30.35,101,83.27,3.37,06:56:00,17:52:00
1482977153,12/28/2016 12:00:00 AM,16:05:53,47,30.35,100,130.65,5.62,06:56:00,17:52:00
1482976842,12/28/2016 12:00:00 AM,16:00:42,47,30.35,100,116.51,5.62,06:56:00,17:52:00
1482976549,12/28/2016 12:00:00 AM,15:55:49,47,30.35,100,57.37,4.5,06:56:00,17:52:00
1482976250,12/28/2016 12:00:00 AM,15:50:50,47,30.35,100,11.07,5.62,06:56:00,17:52:00
1482975943,12/28/2016 12:00:00 AM,15:45:43,48,30.35,100,61.19,11.25,06:56:00,17:52:00
1482975649,12/28/2016 12:00:00 AM,15:40:49,48,30.35,100,49.54,9,06:56:00,17:52:00
1482975349,12/28/2016 12:00:00 AM,15:35:49,48,30.35,99,73.04,9,06:56:00,17:52:00
1482975040,12/28/2016 12:00:00 AM,15:30:40,49,30.35,100,41.43,11.25,06:56:00,17:52:00
1482974750,12/28/2016 12:00:00 AM,15:25:50,49,30.35,99,349.78,4.5,06:56:00,17:52:00
1482974449,12/28/2016 12:00:00 AM,15:20:49,49,30.35,99,351.82,6.75,06:56:00,17:52:00
1482974151,12/28/2016 12:00:00 AM,15:15:51,50,30.35,99,70.5,11.25,06:56:00,17:52:00
1482973839,12/28/2016 12:00:00 AM,15:10:39,50,30.35,98,66.53,12.37,06:56:00,17:52:00
1482973549,12/28/2016 12:00:00 AM,15:05:49,50,30.35,98,91.01,5.62,06:56:00,17:52:00
1482973249,12/28/2016 12:00:00 AM,15:00:49,50,30.35,98,26.24,7.87,06:56:00,17:52:00
1482972939,12/28/2016 12:00:00 AM,14:55:39,51,30.35,98,96.6,7.87,06:56:00,17:52:00
1482972653,12/28/2016 12:00:00 AM,14:50:53,51,30.34,98,28.18,6.75,06:56:00,17:52:00
1482972339,12/28/2016 12:00:00 AM,14:45:39,50,30.34,98,336.62,5.62,06:56:00,17:52:00
1482972052,12/28/2016 12:00:00 AM,14:40:52,50,30.34,98,84.59,5.62,06:56:00,17:52:00
1482971749,12/28/2016 12:00:00 AM,14:35:49,50,30.34,98,11.11,6.75,06:56:00,17:52:00
1482971439,12/28/2016 12:00:00 AM,14:30:39,51,30.34,97,21.79,4.5,06:56:00,17:52:00
1482971150,12/28/2016 12:00:00 AM,14:25:50,51,30.35,96,45.18,10.12,06:56:00,17:52:00
1482970851,12/28/2016 12:00:00 AM,14:20:51,51,30.35,96,40.3,5.62,06:56:00,17:52:00
1482970549,12/28/2016 12:00:00 AM,14:15:49,51,30.35,95,88.02,7.87,06:56:00,17:52:00
1482970262,12/28/2016 12:00:00 AM,14:11:02,51,30.35,94,43.58,4.5,06:56:00,17:52:00
1482969940,12/28/2016 12:00:00 AM,14:05:40,51,30.35,97,24.72,7.87,06:56:00,17:52:00
1482969652,12/28/2016 12:00:00 AM,14:00:52,51,30.35,98,341.03,4.5,06:56:00,17:52:00
1482969340,12/28/2016 12:00:00 AM,13:55:40,51,30.35,96,359.78,7.87,06:56:00,17:52:00
1482969049,12/28/2016 12:00:00 AM,13:50:49,51,30.35,95,29.46,5.62,06:56:00,17:52:00
1482968762,12/28/2016 12:00:00 AM,13:46:02,51,30.35,94,59.81,5.62,06:56:00,17:52:00
1482968451,12/28/2016 12:00:00 AM,13:40:51,51,30.36,96,60.07,2.25,06:56:00,17:52:00
1482968149,12/28/2016 12:00:00 AM,13:35:49,51,30.36,96,60.49,11.25,06:56:00,17:52:00
1482967850,12/28/2016 12:00:00 AM,13:30:50,52,30.36,95,183.88,12.37,06:56:00,17:52:00
1482967551,12/28/2016 12:00:00 AM,13:25:51,52,30.36,95,93.97,6.75,06:56:00,17:52:00
1482967240,12/28/2016 12:00:00 AM,13:20:40,51,30.36,92,95.29,7.87,06:56:00,17:52:00
1482966949,12/28/2016 12:00:00 AM,13:15:49,51,30.36,92,91.92,7.87,06:56:00,17:52:00
1482966651,12/28/2016 12:00:00 AM,13:10:51,52,30.37,93,8.81,9,06:56:00,17:52:00
1482966350,12/28/2016 12:00:00 AM,13:05:50,52,30.37,93,359.81,4.5,06:56:00,17:52:00
1482966050,12/28/2016 12:00:00 AM,13:00:50,52,30.37,90,31.55,4.5,06:56:00,17:52:00
1482965740,12/28/2016 12:00:00 AM,12:55:40,52,30.37,88,52.26,10.12,06:56:00,17:52:00
1482965449,12/28/2016 12:00:00 AM,12:50:49,52,30.37,90,36.14,3.37,06:56:00,17:52:00
1482965149,12/28/2016 12:00:00 AM,12:45:49,52,30.38,89,107.97,5.62,06:56:00,17:52:00
1482964849,12/28/2016 12:00:00 AM,12:40:49,52,30.38,89,122.32,7.87,06:56:00,17:52:00
1482964557,12/28/2016 12:00:00 AM,12:35:57,52,30.38,89,55.33,9,06:56:00,17:52:00
1482964251,12/28/2016 12:00:00 AM,12:30:51,52,30.38,92,35.13,3.37,06:56:00,17:52:00
1482963939,12/28/2016 12:00:00 AM,12:25:39,51,30.39,91,108.55,10.12,06:56:00,17:52:00
1482963649,12/28/2016 12:00:00 AM,12:20:49,51,30.39,90,23.93,2.25,06:56:00,17:52:00
1482963350,12/28/2016 12:00:00 AM,12:15:50,50,30.39,94,21.29,3.37,06:56:00,17:52:00
1482963040,12/28/2016 12:00:00 AM,12:10:40,50,30.39,97,76.39,4.5,06:56:00,17:52:00
1482962750,12/28/2016 12:00:00 AM,12:05:50,50,30.39,98,83.74,6.75,06:56:00,17:52:00
1482962453,12/28/2016 12:00:00 AM,12:00:53,50,30.39,97,56.78,7.87,06:56:00,17:52:00
1482962142,12/28/2016 12:00:00 AM,11:55:42,51,30.4,96,59.02,2.25,06:56:00,17:52:00
1482961850,12/28/2016 12:00:00 AM,11:50:50,51,30.4,96,359.49,7.87,06:56:00,17:52:00
1482961551,12/28/2016 12:00:00 AM,11:45:51,52,30.4,95,55.67,6.75,06:56:00,17:52:00
1482961250,12/28/2016 12:00:00 AM,11:40:50,52,30.4,93,150.23,9,06:56:00,17:52:00
1482960949,12/28/2016 12:00:00 AM,11:35:49,51,30.41,92,148.51,6.75,06:56:00,17:52:00
1482960649,12/28/2016 12:00:00 AM,11:30:49,51,30.41,91,163.84,2.25,06:56:00,17:52:00
1482960341,12/28/2016 12:00:00 AM,11:25:41,50,30.41,92,73.37,5.62,06:56:00,17:52:00
1482960051,12/28/2016 12:00:00 AM,11:20:51,49,30.41,98,124.69,4.5,06:56:00,17:52:00
1482959749,12/28/2016 12:00:00 AM,11:15:49,49,30.41,98,30.96,1.12,06:56:00,17:52:00
1482959439,12/28/2016 12:00:00 AM,11:10:39,48,30.41,99,69.52,5.62,06:56:00,17:52:00
1482959157,12/28/2016 12:00:00 AM,11:05:57,48,30.41,99,76.51,5.62,06:56:00,17:52:00
1482958850,12/28/2016 12:00:00 AM,11:00:50,49,30.41,99,79.94,5.62,06:56:00,17:52:00
1482958549,12/28/2016 12:00:00 AM,10:55:49,50,30.41,99,74.16,3.37,06:56:00,17:52:00
1482958254,12/28/2016 12:00:00 AM,10:50:54,50,30.41,100,92.27,6.75,06:56:00,17:52:00
1482957939,12/28/2016 12:00:00 AM,10:45:39,50,30.41,99,41.97,4.5,06:56:00,17:52:00
1482957650,12/28/2016 12:00:00 AM,10:40:50,50,30.41,99,60.84,6.75,06:56:00,17:52:00
1482957340,12/28/2016 12:00:00 AM,10:35:40,50,30.41,99,44.22,7.87,06:56:00,17:52:00
1482957050,12/28/2016 12:00:00 AM,10:30:50,50,30.42,98,121.66,7.87,06:56:00,17:52:00
1482956740,12/28/2016 12:00:00 AM,10:25:40,50,30.42,98,101.36,5.62,06:56:00,17:52:00
1482956449,12/28/2016 12:00:00 AM,10:20:49,50,30.42,98,29.52,11.25,06:56:00,17:52:00
1482956151,12/28/2016 12:00:00 AM,10:15:51,50,30.42,97,334.9,2.25,06:56:00,17:52:00
1482955840,12/28/2016 12:00:00 AM,10:10:40,50,30.42,97,10.74,3.37,06:56:00,17:52:00
1482955550,12/28/2016 12:00:00 AM,10:05:50,50,30.42,96,105.21,4.5,06:56:00,17:52:00
1482955240,12/28/2016 12:00:00 AM,10:00:40,50,30.42,96,72.5,2.25,06:56:00,17:52:00
1482954939,12/28/2016 12:00:00 AM,09:55:39,50,30.42,95,152.37,11.25,06:56:00,17:52:00
1482954649,12/28/2016 12:00:00 AM,09:50:49,50,30.42,96,55.05,6.75,06:56:00,17:52:00
1482954340,12/28/2016 12:00:00 AM,09:45:40,49,30.42,96,136.41,6.75,06:56:00,17:52:00
1482954050,12/28/2016 12:00:00 AM,09:40:50,49,30.42,96,109.85,4.5,06:56:00,17:52:00
1482953750,12/28/2016 12:00:00 AM,09:35:50,49,30.42,96,113.33,4.5,06:56:00,17:52:00
1482953451,12/28/2016 12:00:00 AM,09:30:51,49,30.42,95,47.69,4.5,06:56:00,17:52:00
1482953161,12/28/2016 12:00:00 AM,09:26:01,49,30.43,94,151.72,5.62,06:56:00,17:52:00
1482952840,12/28/2016 12:00:00 AM,09:20:40,49,30.43,94,57.27,10.12,06:56:00,17:52:00
1482952550,12/28/2016 12:00:00 AM,09:15:50,49,30.42,95,155.28,11.25,06:56:00,17:52:00
1482952251,12/28/2016 12:00:00 AM,09:10:51,49,30.42,96,111.97,7.87,06:56:00,17:52:00
1482951939,12/28/2016 12:00:00 AM,09:05:39,48,30.42,97,147.73,7.87,06:56:00,17:52:00
1482951649,12/28/2016 12:00:00 AM,09:00:49,48,30.42,96,151.08,3.37,06:56:00,17:52:00
1482951349,12/28/2016 12:00:00 AM,08:55:49,48,30.42,95,85.07,7.87,06:56:00,17:52:00
1482951049,12/28/2016 12:00:00 AM,08:50:49,47,30.42,94,124.03,6.75,06:56:00,17:52:00
1482950749,12/28/2016 12:00:00 AM,08:45:49,48,30.42,93,131.65,7.87,06:56:00,17:52:00
1482950440,12/28/2016 12:00:00 AM,08:40:40,48,30.42,91,90.3,5.62,06:56:00,17:52:00
1482950149,12/28/2016 12:00:00 AM,08:35:49,48,30.42,96,174.81,4.5,06:56:00,17:52:00
1482949842,12/28/2016 12:00:00 AM,08:30:42,47,30.42,99,158.08,7.87,06:56:00,17:52:00
1482949550,12/28/2016 12:00:00 AM,08:25:50,46,30.42,100,130.31,4.5,06:56:00,17:52:00
1482949250,12/28/2016 12:00:00 AM,08:20:50,46,30.42,100,142.07,5.62,06:56:00,17:52:00
1482948941,12/28/2016 12:00:00 AM,08:15:41,45,30.42,100,166.35,6.75,06:56:00,17:52:00
1482948649,12/28/2016 12:00:00 AM,08:10:49,45,30.42,100,166.21,9,06:56:00,17:52:00
1482948339,12/28/2016 12:00:00 AM,08:05:39,45,30.42,99,163.08,9,06:56:00,17:52:00
1482948053,12/28/2016 12:00:00 AM,08:00:53,45,30.41,99,125.59,3.37,06:56:00,17:52:00
1482947754,12/28/2016 12:00:00 AM,07:55:54,45,30.41,99,129.05,7.87,06:56:00,17:52:00
1482947449,12/28/2016 12:00:00 AM,07:50:49,44,30.41,99,166,4.5,06:56:00,17:52:00
1482947150,12/28/2016 12:00:00 AM,07:45:50,44,30.41,98,165.04,4.5,06:56:00,17:52:00
1482946841,12/28/2016 12:00:00 AM,07:40:41,44,30.41,98,135.94,9,06:56:00,17:52:00
1482946539,12/28/2016 12:00:00 AM,07:35:39,44,30.41,97,166.09,10.12,06:56:00,17:52:00
1482946250,12/28/2016 12:00:00 AM,07:30:50,44,30.41,96,161.66,6.75,06:56:00,17:52:00
1482945950,12/28/2016 12:00:00 AM,07:25:50,44,30.41,95,156.5,9,06:56:00,17:52:00
1482945661,12/28/2016 12:00:00 AM,07:21:01,43,30.4,93,170.59,6.75,06:56:00,17:52:00
1482945350,12/28/2016 12:00:00 AM,07:15:50,43,30.4,91,117.25,9,06:56:00,17:52:00
1482945039,12/28/2016 12:00:00 AM,07:10:39,43,30.4,88,161.79,13.5,06:56:00,17:52:00
1482944750,12/28/2016 12:00:00 AM,07:05:50,43,30.4,86,165.95,6.75,06:56:00,17:52:00
1482944449,12/28/2016 12:00:00 AM,07:00:49,43,30.4,82,147.16,7.87,06:56:00,17:52:00
1482944149,12/28/2016 12:00:00 AM,06:55:49,42,30.4,79,169.14,9,06:56:00,17:52:00
1482943850,12/28/2016 12:00:00 AM,06:50:50,42,30.4,75,184.64,9,06:56:00,17:52:00
1482943555,12/28/2016 12:00:00 AM,06:45:55,42,30.4,73,156.2,5.62,06:56:00,17:52:00
1482943265,12/28/2016 12:00:00 AM,06:41:05,41,30.4,70,162.58,11.25,06:56:00,17:52:00
1482942956,12/28/2016 12:00:00 AM,06:35:56,41,30.4,69,150.4,10.12,06:56:00,17:52:00
1482942666,12/28/2016 12:00:00 AM,06:31:06,41,30.4,70,173.17,10.12,06:56:00,17:52:00
1482942368,12/28/2016 12:00:00 AM,06:26:08,41,30.39,69,147.97,7.87,06:56:00,17:52:00
1482942056,12/28/2016 12:00:00 AM,06:20:56,41,30.39,66,167.71,5.62,06:56:00,17:52:00
1482941766,12/28/2016 12:00:00 AM,06:16:06,41,30.39,67,169.82,11.25,06:56:00,17:52:00
1482941466,12/28/2016 12:00:00 AM,06:11:06,40,30.39,69,149.88,11.25,06:56:00,17:52:00
1482941139,12/28/2016 12:00:00 AM,06:05:39,41,30.39,68,134.37,9,06:56:00,17:52:00
1482940849,12/28/2016 12:00:00 AM,06:00:49,41,30.39,64,180.52,6.75,06:56:00,17:52:00
1482940542,12/28/2016 12:00:00 AM,05:55:42,41,30.39,62,182.63,7.87,06:56:00,17:52:00
1482940252,12/28/2016 12:00:00 AM,05:50:52,40,30.39,67,156.07,9,06:56:00,17:52:00
1482939952,12/28/2016 12:00:00 AM,05:45:52,41,30.39,69,185.43,10.12,06:56:00,17:52:00
1482939640,12/28/2016 12:00:00 AM,05:40:40,41,30.39,69,177.35,7.87,06:56:00,17:52:00
1482939349,12/28/2016 12:00:00 AM,05:35:49,41,30.39,67,169.5,9,06:56:00,17:52:00
1482939039,12/28/2016 12:00:00 AM,05:30:39,41,30.39,70,156.33,10.12,06:56:00,17:52:00
1482938749,12/28/2016 12:00:00 AM,05:25:49,41,30.39,73,168.97,11.25,06:56:00,17:52:00
1482938450,12/28/2016 12:00:00 AM,05:20:50,41,30.39,76,153.41,10.12,06:56:00,17:52:00
1482938139,12/28/2016 12:00:00 AM,05:15:39,41,30.39,79,133.12,10.12,06:56:00,17:52:00
1482937855,12/28/2016 12:00:00 AM,05:10:55,42,30.39,81,157.12,7.87,06:56:00,17:52:00
1482937539,12/28/2016 12:00:00 AM,05:05:39,42,30.39,87,186.92,6.75,06:56:00,17:52:00
1482937250,12/28/2016 12:00:00 AM,05:00:50,42,30.39,90,152.41,9,06:56:00,17:52:00
1482936950,12/28/2016 12:00:00 AM,04:55:50,42,30.39,96,193.15,6.75,06:56:00,17:52:00
1482936639,12/28/2016 12:00:00 AM,04:50:39,42,30.39,98,172.27,5.62,06:56:00,17:52:00
1482936349,12/28/2016 12:00:00 AM,04:45:49,43,30.39,99,170.92,10.12,06:56:00,17:52:00
1482936041,12/28/2016 12:00:00 AM,04:40:41,43,30.39,99,179.81,7.87,06:56:00,17:52:00
1482935751,12/28/2016 12:00:00 AM,04:35:51,44,30.39,99,155.31,7.87,06:56:00,17:52:00
1482935439,12/28/2016 12:00:00 AM,04:30:39,44,30.39,99,148.25,7.87,06:56:00,17:52:00
1482935149,12/28/2016 12:00:00 AM,04:25:49,44,30.39,99,141.49,2.25,06:56:00,17:52:00
1482934841,12/28/2016 12:00:00 AM,04:20:41,44,30.39,99,155.91,4.5,06:56:00,17:52:00
1482934552,12/28/2016 12:00:00 AM,04:15:52,44,30.39,99,183.1,5.62,06:56:00,17:52:00
1482934250,12/28/2016 12:00:00 AM,04:10:50,44,30.39,99,163.01,10.12,06:56:00,17:52:00
1482933940,12/28/2016 12:00:00 AM,04:05:40,44,30.39,99,167.13,6.75,06:56:00,17:52:00
1482933649,12/28/2016 12:00:00 AM,04:00:49,44,30.39,99,129.45,6.75,06:56:00,17:52:00
1482933349,12/28/2016 12:00:00 AM,03:55:49,44,30.39,99,160.26,10.12,06:56:00,17:52:00
1482933039,12/28/2016 12:00:00 AM,03:50:39,44,30.39,98,162.89,9,06:56:00,17:52:00
1482932749,12/28/2016 12:00:00 AM,03:45:49,44,30.39,98,159.37,9,06:56:00,17:52:00
1482932453,12/28/2016 12:00:00 AM,03:40:53,44,30.39,98,145.12,9,06:56:00,17:52:00
1482932149,12/28/2016 12:00:00 AM,03:35:49,44,30.39,98,173.86,11.25,06:56:00,17:52:00
1482931849,12/28/2016 12:00:00 AM,03:30:49,44,30.39,98,179.67,7.87,06:56:00,17:52:00
1482931540,12/28/2016 12:00:00 AM,03:25:40,44,30.39,97,176.34,7.87,06:56:00,17:52:00
1482931250,12/28/2016 12:00:00 AM,03:20:50,44,30.39,97,162.97,7.87,06:56:00,17:52:00
1482930939,12/28/2016 12:00:00 AM,03:15:39,44,30.39,96,157.33,12.37,06:56:00,17:52:00
1482930649,12/28/2016 12:00:00 AM,03:10:49,44,30.39,95,158.13,10.12,06:56:00,17:52:00
1482930350,12/28/2016 12:00:00 AM,03:05:50,44,30.4,94,159.94,13.5,06:56:00,17:52:00
1482930040,12/28/2016 12:00:00 AM,03:00:40,44,30.4,93,198.04,6.75,06:56:00,17:52:00
1482929750,12/28/2016 12:00:00 AM,02:55:50,44,30.4,92,168.31,9,06:56:00,17:52:00
